date,PriceUSD,CapMrktCurUSD,CapMVRVCur,IssTotUSD
2011-12-23,3.94,31270199.0,0.80607,27959.55
2011-12-24,3.94,31310306.0,0.806597,28560.79
2011-12-25,4.23,33687397.0,0.866937,36834.64
2011-12-26,4.0,31855006.0,0.818694,35392.23
2011-12-27,4.1,32652545.0,0.837934,29692.51
2011-12-28,4.21,33576325.0,0.860072,32606.54
2011-12-29,4.17,33334234.0,0.853088,28796.13
2011-12-30,4.31,34461372.0,0.880409,30605.51
2011-12-31,4.71,37724115.0,0.961109,35593.01
2012-01-01,5.29,42410102.0,1.076237,40505.55
2012-01-02,5.2,41728807.0,1.0593,39296.83
2012-01-03,4.87,39086807.0,0.990647,38720.55
2012-01-04,5.59,44868023.0,1.131121,41613.51
2012-01-05,6.87,55266967.0,1.375249,50523.91
2012-01-06,6.68,53791008.0,1.329918,57142.36
2012-01-07,6.8,54762306.0,1.34825,62525.3
2012-01-08,7.1,57240874.0,1.401902,57837.7
2012-01-09,6.29,50774287.0,1.238591,51566.01
2012-01-10,6.53,52757582.0,1.285288,46025.75
2012-01-11,6.89,55724776.0,1.351968,52701.83
2012-01-12,6.77,54842501.0,1.322306,52495.12
2012-01-13,6.45,52303301.0,1.258387,45180.58
2012-01-14,6.76,54844707.0,1.315166,50712.95
2012-01-15,7.05,57206917.0,1.368491,48976.11
2012-01-16,6.72,54576065.0,1.302134,58761.57
2012-01-17,5.6,45550685.0,1.088413,43957.03
2012-01-18,5.9,48033783.0,1.147304,37761.48
2012-01-19,6.32,51463532.0,1.223987,47367.8
2012-01-20,6.5,53024540.0,1.258833,47135.82
2012-01-21,6.18,50457845.0,1.196497,50680.66
2012-01-22,6.3,51499962.0,1.219588,42860.18
2012-01-23,6.37,52141697.0,1.232439,54186.45
2012-01-24,6.27,51364104.0,1.212295,43607.61
2012-01-25,5.81,47608611.0,1.123694,42997.44
2012-01-26,5.37,44013926.0,1.040932,37033.87
2012-01-27,5.3,43525738.0,1.030273,37387.12
2012-01-28,5.66,46494058.0,1.099584,41033.53
2012-01-29,5.39,44334489.0,1.04861,45018.44
2012-01-30,5.5,45303240.0,1.070878,47329.94
2012-01-31,5.54,45630734.0,1.078786,41536.65
2012-02-01,6.08,50098137.0,1.180861,42830.39
2012-02-02,6.1,50347344.0,1.184571,48491.6
2012-02-03,5.95,49173047.0,1.155607,47017.73
2012-02-04,5.9,48755013.0,1.144662,46278.99
2012-02-05,5.68,46998279.0,1.10288,40314.62
2012-02-06,5.48,45420531.0,1.066879,40023.45
2012-02-07,5.66,46945235.0,1.101749,38784.89
2012-02-08,5.62,46625304.0,1.09353,40734.33
2012-02-09,5.84,48469810.0,1.135392,42308.82
2012-02-10,5.94,49359082.0,1.155518,40971.06
2012-02-11,5.61,46693735.0,1.090131,42091.0
2012-02-12,5.52,45963265.0,1.072307,43600.87
2012-02-13,5.35,44577950.0,1.048225,36636.23
2012-02-14,4.48,37401703.0,0.886283,30937.21
2012-02-15,4.33,36111566.0,0.858819,28980.99
2012-02-16,4.26,35554184.0,0.847312,29361.15
2012-02-17,4.39,36726393.0,0.875487,33375.69
2012-02-18,4.27,35747158.0,0.854181,36509.19
2012-02-19,4.39,36781985.0,0.878966,34677.46
2012-02-20,4.37,36607952.0,0.874886,30555.95
2012-02-21,4.32,36216292.0,0.865958,27832.5
2012-02-22,4.42,37125920.0,0.887714,35133.52
2012-02-23,5.04,42377990.0,1.010311,41827.98
2012-02-24,5.03,42298491.0,1.006963,37440.79
2012-02-25,4.77,40208119.0,0.956251,39373.68
2012-02-26,4.93,41541258.0,0.987122,36948.16
2012-02-27,4.95,41799433.0,0.992065,38134.37
2012-02-28,4.86,41034310.0,0.972771,38858.06
2012-02-29,4.87,41208790.0,0.983034,43611.1
2012-03-01,4.92,41663078.0,0.992678,37161.64
2012-03-02,4.71,39940404.0,0.952731,31589.32
2012-03-03,4.63,39232687.0,0.935704,26149.29
2012-03-04,4.83,41011627.0,0.97707,33113.89
2012-03-05,4.98,42305450.0,1.00656,36122.35
2012-03-06,4.99,42385879.0,1.007303,34166.71
2012-03-07,4.95,42094879.0,0.999241,38108.17
2012-03-08,4.93,42013160.0,0.996648,38492.84
2012-03-09,4.87,41520457.0,0.984218,40927.3
2012-03-10,4.84,41297298.0,0.97883,39941.75
2012-03-11,4.89,41761735.0,0.989479,32776.59
2012-03-12,4.91,41963075.0,0.993476,40759.97
2012-03-13,5.29,45252848.0,1.068816,42327.04
2012-03-14,5.39,46142190.0,1.087189,36925.22
2012-03-15,5.34,45748886.0,1.076167,32311.97
2012-03-16,5.34,45779060.0,1.074719,40847.75
2012-03-17,5.24,44935594.0,1.054595,44506.03
2012-03-18,5.27,45270792.0,1.061548,42161.19
2012-03-19,4.68,40223438.0,0.944595,33452.51
2012-03-20,4.83,41570213.0,0.975837,38646.64
2012-03-21,4.82,41491233.0,0.97522,38056.11
2012-03-22,4.73,40773909.0,0.958695,37363.91
2012-03-23,4.69,40476168.0,0.951074,29557.35
2012-03-24,4.65,40176834.0,0.944285,42798.27
2012-03-25,4.55,39351373.0,0.925145,35735.32
2012-03-26,4.63,40081806.0,0.942077,34977.05
2012-03-27,4.81,41664721.0,0.978362,37528.46
2012-03-28,4.79,41520950.0,0.974149,35929.42
2012-03-29,4.79,41584886.0,0.975477,33798.17
2012-03-30,4.86,42206466.0,1.003808,37432.85
2012-03-31,4.89,42494314.0,1.009474,41563.1
2012-04-01,4.79,41690143.0,0.989827,34032.61
2012-04-02,4.98,43369141.0,1.028547,28901.66
2012-04-03,4.96,43168743.0,1.02617,32958.95
2012-04-04,4.92,42868045.0,1.01819,33687.22
2012-04-05,4.92,42923044.0,1.01855,28786.97
2012-04-06,4.95,43203185.0,1.023832,33653.93
2012-04-07,4.71,41143762.0,0.974909,30377.64
2012-04-08,4.78,41783317.0,0.989329,35841.14
2012-04-09,4.85,42463382.0,1.003656,35423.6
2012-04-10,4.84,42401573.0,1.001599,35584.42
2012-04-11,4.92,43082862.0,1.016419,34652.52
2012-04-12,4.9,42990461.0,1.012834,31122.35
2012-04-13,4.93,43312448.0,1.019325,30346.6
2012-04-14,4.96,43539633.0,1.023523,34446.73
2012-04-15,4.96,43612171.0,1.023999,26544.56
2012-04-16,4.95,43554056.0,1.021281,37130.73
2012-04-17,4.97,43745772.0,1.024774,33539.03
2012-04-18,5.12,45149303.0,1.055773,33308.45
2012-04-19,5.13,45247106.0,1.056342,40277.62
2012-04-20,5.37,47366160.0,1.102532,41322.17
2012-04-21,5.28,46665734.0,1.085133,40675.64
2012-04-22,5.2,45934069.0,1.066456,36369.26
2012-04-23,5.11,45219556.0,1.050381,34498.5
2012-04-24,5.09,45050980.0,1.045628,35106.28
2012-04-25,5.15,45623354.0,1.052746,32694.98
2012-04-26,5.1,45207433.0,1.04365,39505.0
2012-04-27,5.1,45228244.0,1.043323,34397.24
2012-04-28,4.97,44155254.0,1.018264,37777.6
2012-04-29,4.9,43593927.0,1.006643,43878.33
2012-04-30,4.94,43989487.0,1.015486,44231.95
2012-05-01,4.99,44432602.0,1.024699,42390.67
2012-05-02,5.05,45061199.0,1.038169,37900.78
2012-05-03,5.12,45684868.0,1.05123,40183.15
2012-05-04,5.09,45428023.0,1.044342,40938.33
2012-05-05,5.06,45212377.0,1.038401,42222.94
2012-05-06,5.05,45174739.0,1.039097,41391.97
2012-05-07,5.07,45394610.0,1.043157,43074.22
2012-05-08,5.02,45043868.0,1.034375,44206.5
2012-05-09,5.04,45245675.0,1.037879,41842.84
2012-05-10,4.93,44255946.0,1.014817,31782.3
2012-05-11,4.96,44616755.0,1.022765,35490.53
2012-05-12,4.95,44494010.0,1.01651,31657.81
2012-05-13,4.94,44512997.0,1.017236,34613.57
2012-05-14,5.01,45147727.0,1.031328,34829.48
2012-05-15,5.03,45380485.0,1.035907,32718.66
2012-05-16,5.09,45899399.0,1.047824,30781.1
2012-05-17,5.09,45945854.0,1.049546,29520.04
2012-05-18,5.12,46241501.0,1.057222,37107.69
2012-05-19,5.11,46227590.0,1.055988,38088.47
2012-05-20,5.09,46096866.0,1.056303,35149.99
2012-05-21,5.09,46129143.0,1.059274,32093.59
2012-05-22,5.09,46112386.0,1.058705,29262.55
2012-05-23,5.13,46505622.0,1.066558,33337.58
2012-05-24,5.12,46449652.0,1.067483,31994.74
2012-05-25,5.14,46645139.0,1.071069,31080.52
2012-05-26,5.1,46379040.0,1.067186,36238.25
2012-05-27,5.13,46698257.0,1.07321,40820.2
2012-05-28,5.14,46750270.0,1.073537,36467.91
2012-05-29,5.15,46893251.0,1.076016,32435.37
2012-05-30,5.14,46833947.0,1.07393,33655.63
2012-05-31,5.18,47265054.0,1.088,35753.31
2012-06-01,5.27,48083195.0,1.105029,40028.77
2012-06-02,5.24,47912390.0,1.09983,41949.11
2012-06-03,5.21,47669615.0,1.093274,39877.19
2012-06-04,5.26,48131592.0,1.102554,40755.44
2012-06-05,5.43,49702238.0,1.136244,39881.21
2012-06-06,5.45,49928522.0,1.139519,41663.2
2012-06-07,5.59,51259994.0,1.167341,38830.83
2012-06-08,5.62,51624040.0,1.173281,39638.83
2012-06-09,5.56,51069909.0,1.159065,47512.37
2012-06-10,5.46,50204381.0,1.138271,45300.52
2012-06-11,5.59,51431046.0,1.163582,39108.98
2012-06-12,5.73,52769040.0,1.190767,44674.43
2012-06-13,5.91,54488428.0,1.226316,44319.76
2012-06-14,5.96,55021069.0,1.236323,46503.78
2012-06-15,6.52,60253469.0,1.34545,51860.88
2012-06-16,6.44,59571992.0,1.326507,50264.43
2012-06-17,6.2,57365439.0,1.274816,50839.73
2012-06-18,6.31,58446564.0,1.296242,55219.89
2012-06-19,6.49,60198212.0,1.332073,47736.98
2012-06-20,6.69,62088645.0,1.371487,48528.25
2012-06-21,6.67,61936546.0,1.365073,45371.39
2012-06-22,6.56,60974657.0,1.340806,45289.96
2012-06-23,6.45,59947890.0,1.315907,52869.84
2012-06-24,6.35,59087157.0,1.295956,41595.74
2012-06-25,6.32,58828569.0,1.289155,48644.55
2012-06-26,6.43,59950984.0,1.310463,47924.81
2012-06-27,6.62,61708994.0,1.345422,53918.06
2012-06-28,6.59,61514894.0,1.338925,45141.94
2012-06-29,6.66,62204896.0,1.351447,48609.07
2012-06-30,6.68,62451244.0,1.354786,44090.82
2012-07-01,6.63,61997525.0,1.343195,47050.71
2012-07-02,6.74,63139793.0,1.364645,51250.43
2012-07-03,6.45,60443461.0,1.305787,51599.94
2012-07-04,6.51,61099971.0,1.317433,48861.26
2012-07-05,6.64,62344160.0,1.341895,47825.27
2012-07-06,6.67,62675402.0,1.346473,51709.4
2012-07-07,6.81,64010301.0,1.374656,56508.67
2012-07-08,6.8,63949885.0,1.370331,51991.83
2012-07-09,7.03,66228574.0,1.414886,57314.03
2012-07-10,7.18,67659123.0,1.457149,53839.35
2012-07-11,7.19,67769166.0,1.455091,48140.49
2012-07-12,7.56,71323047.0,1.52548,56669.52
2012-07-13,7.63,72093054.0,1.534942,62192.01
2012-07-14,7.58,71674216.0,1.534953,61020.04
2012-07-15,7.63,72173016.0,1.542527,53390.64
2012-07-16,8.49,80432893.0,1.703674,63700.54
2012-07-17,8.75,82956915.0,1.733522,75267.07
2012-07-18,9.1,86280546.0,1.790666,70487.74
2012-07-19,8.88,84294655.0,1.739949,59936.85
2012-07-20,8.53,81062890.0,1.67044,63140.14
2012-07-21,8.88,84386003.0,1.730687,62573.3
2012-07-22,8.51,80942836.0,1.657225,65925.86
2012-07-23,8.53,81237522.0,1.659672,60145.04
2012-07-24,8.57,81719570.0,1.664853,69025.41
2012-07-25,8.77,83645894.0,1.698111,70154.78
2012-07-26,8.88,84735954.0,1.711501,75000.21
2012-07-27,8.89,84964924.0,1.710181,79133.99
2012-07-28,8.84,84565301.0,1.697157,67645.59
2012-07-29,8.75,83730526.0,1.675035,72605.75
2012-07-30,9.09,87070988.0,1.735078,79977.19
2012-07-31,9.32,89360785.0,1.770247,60586.49
2012-08-01,9.57,91793106.0,1.809311,64105.74
2012-08-02,10.55,101310979.0,1.971936,87046.08
2012-08-03,10.92,104902444.0,2.026027,88418.5
2012-08-04,10.92,105024618.0,2.015837,85173.78
2012-08-05,10.81,103997527.0,1.985577,75095.57
2012-08-06,10.87,104692771.0,1.989236,76086.13
2012-08-07,10.94,105474372.0,1.996776,89718.49
2012-08-08,11.07,106810903.0,2.007903,91884.25
2012-08-09,11.1,107226894.0,2.006714,94381.66
2012-08-10,11.45,110636632.0,2.060268,89291.04
2012-08-11,11.54,111651409.0,2.070394,96957.3
2012-08-12,11.59,112227384.0,2.07379,92160.79
2012-08-13,11.98,116122187.0,2.131144,95879.7
2012-08-14,12.19,118176335.0,2.154473,95668.72
2012-08-15,13.17,127818104.0,2.30814,109970.15
2012-08-16,13.45,130646052.0,2.335728,103571.09
2012-08-17,12.08,117385958.0,2.085872,83331.34
2012-08-18,11.58,112618349.0,1.975449,87410.18
2012-08-19,7.83,76242380.0,1.366867,71258.66
2012-08-20,9.98,97255296.0,1.718661,86824.93
2012-08-21,9.9,96591607.0,1.704252,85660.79
2012-08-22,9.77,95395672.0,1.679338,76225.93
2012-08-23,10.09,98564569.0,1.729843,83231.42
2012-08-24,10.59,103580497.0,1.807941,78395.92
2012-08-25,10.58,103552175.0,1.80118,73027.37
2012-08-26,10.55,103273332.0,1.791783,94382.5
2012-08-27,10.9,106827431.0,1.831895,79027.76
2012-08-28,10.93,107229255.0,1.830409,82543.84
2012-08-29,10.87,106681319.0,1.816971,91289.38
2012-08-30,10.73,105389298.0,1.792738,82603.67
2012-08-31,10.1,99316690.0,1.675052,70716.87
2012-09-01,10.01,98454678.0,1.660904,80552.59
2012-09-02,10.23,100699021.0,1.695217,83854.15
2012-09-03,10.5,103450204.0,1.737167,82402.5
2012-09-04,10.36,102217456.0,1.712094,79284.61
2012-09-05,11.03,108841095.0,1.812692,99229.71
2012-09-06,11.16,110271635.0,1.829652,95424.58
2012-09-07,11.08,109528340.0,1.813549,93039.43
2012-09-08,11.04,109283538.0,1.80524,80063.71
2012-09-09,11.06,109557777.0,1.803473,87943.66
2012-09-10,11.13,110267076.0,1.786321,83439.67
2012-09-11,11.27,111764157.0,1.805604,81693.67
2012-09-12,11.32,112319941.0,1.808949,87693.47
2012-09-13,11.38,113039261.0,1.816134,73971.95
2012-09-14,11.73,116608882.0,1.866137,95013.87
2012-09-15,11.72,116576804.0,1.858331,84372.43
2012-09-16,11.89,118348941.0,1.878857,95689.64
2012-09-17,11.91,118662093.0,1.876999,100029.86
2012-09-18,12.26,122265375.0,1.924019,102368.08
2012-09-19,12.5,124798944.0,1.95134,88159.22
2012-09-20,12.37,123518908.0,1.918102,93990.54
2012-09-21,12.33,123288354.0,1.906247,104219.41
2012-09-22,12.21,122185398.0,1.883911,95877.76
2012-09-23,12.17,121798669.0,1.873736,96107.16
2012-09-24,12.11,121371981.0,1.861876,92668.95
2012-09-25,12.18,122146157.0,1.867514,84667.72
2012-09-26,12.32,123610143.0,1.883322,86238.72
2012-09-27,12.32,123698619.0,1.877909,99165.95
2012-09-28,12.38,124426094.0,1.879203,97813.51
2012-09-29,12.4,124764385.0,1.877782,104199.91
2012-09-30,12.39,124730850.0,1.872298,98513.4
2012-10-01,12.39,124789581.0,1.868883,81150.54
2012-10-02,12.81,129091709.0,1.923209,93492.84
2012-10-03,12.96,130671581.0,1.936932,86153.61
2012-10-04,12.86,129817358.0,1.917436,84248.63
2012-10-05,12.75,128792188.0,1.899017,86715.09
2012-10-06,12.51,126393598.0,1.861188,96914.76
2012-10-07,11.87,120088738.0,1.768717,74212.48
2012-10-08,11.73,118770513.0,1.744932,104426.63
2012-10-09,11.83,119819511.0,1.75951,83983.51
2012-10-10,12.11,122751328.0,1.798467,90213.45
2012-10-11,12.07,122412521.0,1.790783,83266.11
2012-10-12,12.03,122101611.0,1.783383,89609.11
2012-10-13,11.93,121161895.0,1.767786,88258.35
2012-10-14,11.65,118429756.0,1.726248,73981.17
2012-10-15,11.91,121150258.0,1.761793,100625.22
2012-10-16,11.85,120628700.0,1.750796,91822.14
2012-10-17,11.92,121439971.0,1.756161,84627.66
2012-10-18,11.93,121600270.0,1.754738,93618.57
2012-10-19,11.76,119962098.0,1.729018,79363.03
2012-10-20,11.69,119410587.0,1.719324,92385.58
2012-10-21,11.66,119126970.0,1.708783,93842.16
2012-10-22,11.74,120074125.0,1.719741,92167.46
2012-10-23,11.71,119809711.0,1.713726,76100.58
2012-10-24,11.63,119152522.0,1.700976,94238.25
2012-10-25,10.75,110209543.0,1.574452,76888.45
2012-10-26,10.13,103908143.0,1.48688,83577.61
2012-10-27,10.46,107359452.0,1.536141,91509.13
2012-10-28,10.71,110032972.0,1.57243,88892.69
2012-10-29,10.63,109303025.0,1.560404,83982.84
2012-10-30,10.86,111730923.0,1.592854,77644.16
2012-10-31,11.15,114761516.0,1.631496,80251.72
2012-11-01,10.61,109351152.0,1.555867,72702.72
2012-11-02,10.53,108570966.0,1.545311,75293.1
2012-11-03,10.65,109888443.0,1.562384,77750.45
2012-11-04,10.8,111480946.0,1.581093,84755.53
2012-11-05,10.74,110988015.0,1.572258,85926.57
2012-11-06,10.87,112377596.0,1.58972,73360.33
2012-11-07,10.95,113351810.0,1.600102,85989.68
2012-11-08,10.89,112800328.0,1.590208,83873.79
2012-11-09,10.82,112086886.0,1.578443,82200.59
2012-11-10,10.86,112656247.0,1.584578,78215.48
2012-11-11,10.84,112513803.0,1.580256,79687.53
2012-11-12,11.03,114553210.0,1.604893,72806.86
2012-11-13,11.0,114283986.0,1.59806,76986.02
2012-11-14,10.96,113956557.0,1.591287,78356.51
2012-11-15,11.18,116280258.0,1.620055,75990.75
2012-11-16,11.71,121879247.0,1.689717,84861.58
2012-11-17,11.75,122430036.0,1.693444,82250.3
2012-11-18,11.67,121635668.0,1.678676,85159.11
2012-11-19,11.75,122606668.0,1.688035,85778.86
2012-11-20,11.7,122156769.0,1.67898,85988.9
2012-11-21,11.73,122558788.0,1.680835,89141.43
2012-11-22,12.29,128528695.0,1.756272,88502.39
2012-11-23,12.28,128506332.0,1.749982,100084.34
2012-11-24,12.41,129990952.0,1.766021,93719.69
2012-11-25,12.53,131302249.0,1.778068,91466.73
2012-11-26,12.18,127781881.0,1.725782,95649.32
2012-11-27,12.16,127606001.0,1.720256,89978.64
2012-11-28,12.33,129501418.0,1.741273,86321.62
2012-11-29,12.5,131296558.0,1.761921,51865.3
2012-11-30,12.59,132265405.0,1.770415,39331.68
2012-12-01,12.59,132383637.0,1.769383,52573.22
2012-12-02,12.5,131435448.0,1.75501,44680.15
2012-12-03,12.66,133154233.0,1.773997,46514.32
2012-12-04,13.37,140688725.0,1.857743,37434.85
2012-12-05,13.31,140131206.0,1.842946,40603.89
2012-12-06,13.48,141916008.0,1.86122,46161.89
2012-12-07,13.48,141952711.0,1.854399,43464.24
2012-12-08,13.5,142238400.0,1.855139,46574.95
2012-12-09,13.35,140663415.0,1.830878,42041.51
2012-12-10,13.49,142247713.0,1.847122,48234.82
2012-12-11,13.62,143595185.0,1.859599,49015.5
2012-12-12,13.67,144196441.0,1.861125,44421.69
2012-12-13,13.76,145159719.0,1.865159,45048.45
2012-12-14,13.6,143567118.0,1.841738,36042.44
2012-12-15,13.53,142867734.0,1.831247,39239.75
2012-12-16,13.33,140813211.0,1.803263,36998.69
2012-12-17,13.32,140722763.0,1.801084,44622.24
2012-12-18,13.27,140256729.0,1.792597,41475.11
2012-12-19,13.54,143121219.0,1.824128,48061.83
2012-12-20,13.57,143490008.0,1.825055,35960.57
2012-12-21,13.43,142040745.0,1.803849,42301.25
2012-12-22,13.43,142073551.0,1.802848,51359.09
2012-12-23,13.32,140959696.0,1.787841,40620.22
2012-12-24,13.43,142152977.0,1.801523,44307.99
2012-12-25,13.37,141547569.0,1.792747,41433.26
2012-12-26,13.45,142543319.0,1.803242,51800.59
2012-12-27,13.4,142008695.0,1.794848,52257.28
2012-12-28,13.46,142661207.0,1.80018,56849.52
2012-12-29,13.37,141845219.0,1.788959,48146.41
2012-12-30,13.45,142654150.0,1.796826,55796.81
2012-12-31,13.55,143774389.0,1.804287,53504.93
2013-01-01,13.33,141555034.0,1.775333,53992.05
2013-01-02,13.28,141066804.0,1.768275,50798.32
2013-01-03,13.38,142220115.0,1.780377,54205.53
2013-01-04,13.45,142990315.0,1.786704,51452.83
2013-01-05,13.46,143119456.0,1.786414,47444.41
2013-01-06,13.5,143647868.0,1.791123,48953.8
2013-01-07,13.56,144253304.0,1.796091,56935.46
2013-01-08,13.78,146685837.0,1.82065,45819.67
2013-01-09,13.82,147162973.0,1.823785,44918.1
2013-01-10,14.12,150432833.0,1.857309,51902.66
2013-01-11,14.23,151586978.0,1.866761,41615.79
2013-01-12,14.21,151488250.0,1.862997,43353.57
2013-01-13,14.16,150965188.0,1.853339,47084.62
2013-01-14,14.32,152697071.0,1.870687,56198.03
2013-01-15,14.31,152694164.0,1.866254,43298.75
2013-01-16,14.71,156947303.0,1.911416,48168.09
2013-01-17,15.6,166496176.0,2.012127,43286.11
2013-01-18,15.72,167794593.0,2.018899,47540.27
2013-01-19,15.59,166491554.0,1.998599,60014.29
2013-01-20,15.72,167946784.0,2.01175,51088.67
2013-01-21,16.78,179342362.0,2.130159,55377.36
2013-01-22,17.3,184953009.0,2.17035,62280.64
2013-01-23,17.54,187533597.0,2.185591,55239.65
2013-01-24,16.9,180805535.0,2.099535,65914.24
2013-01-25,17.41,186279515.0,2.152235,59619.67
2013-01-26,17.55,187914933.0,2.160871,68459.15
2013-01-27,17.86,191311674.0,2.1808,67438.97
2013-01-28,18.79,201336191.0,2.275266,69068.92
2013-01-29,19.51,209131188.0,2.32417,77083.12
2013-01-30,19.74,211593617.0,2.325575,75495.73
2013-01-31,20.51,219992291.0,2.382546,98968.68
2013-02-01,20.44,219332193.0,2.330776,75128.36
2013-02-02,19.64,210747025.0,2.23507,75107.32
2013-02-03,20.58,220964098.0,2.328912,95692.07
2013-02-04,20.44,219561294.0,2.30317,83806.0
2013-02-05,20.66,221998394.0,2.314943,86252.76
2013-02-06,21.21,227977548.0,2.361378,77411.26
2013-02-07,22.12,237835975.0,2.443201,85153.4
2013-02-08,22.79,245122315.0,2.489516,86022.3
2013-02-09,23.73,255388554.0,2.570293,84848.55
2013-02-10,23.9,257275617.0,2.575733,96198.66
2013-02-11,24.5,263799245.0,2.619566,97376.66
2013-02-12,24.98,269081467.0,2.646956,86804.58
2013-02-13,24.64,265544956.0,2.586433,105343.06
2013-02-14,27.28,294105249.0,2.817319,102991.02
2013-02-15,27.17,293028956.0,2.763885,121591.43
2013-02-16,27.35,295044317.0,2.755414,129210.62
2013-02-17,26.93,290651131.0,2.693418,126558.08
2013-02-18,26.93,290776966.0,2.67528,108388.69
2013-02-19,29.41,317724201.0,2.879054,116919.16
2013-02-20,29.82,322255644.0,2.886254,143880.57
2013-02-21,29.82,322368058.0,2.864469,131199.5
2013-02-22,30.47,329574421.0,2.895106,129508.79
2013-02-23,29.81,322491377.0,2.815136,122206.46
2013-02-24,29.88,323434465.0,2.788724,116543.11
2013-02-25,30.35,328667440.0,2.775525,154795.37
2013-02-26,31.16,337497493.0,2.820585,129295.48
2013-02-27,31.24,338566011.0,2.815504,150734.26
2013-02-28,33.38,361844584.0,2.932421,140176.23
2013-03-01,34.61,375321808.0,2.999167,131503.78
2013-03-02,34.14,370426924.0,2.942383,123770.25
2013-03-03,34.45,373909556.0,2.953518,138668.26
2013-03-04,36.38,394959476.0,3.079904,162783.79
2013-03-05,40.67,441752606.0,3.340593,141338.52
2013-03-06,43.28,470289960.0,3.410731,167729.36
2013-03-07,41.95,455925257.0,3.244612,167789.76
2013-03-08,43.9,477355001.0,3.353346,175611.72
2013-03-09,46.89,510016057.0,3.508575,198104.28
2013-03-10,46.07,501279796.0,3.414425,210752.13
2013-03-11,48.28,525515936.0,3.526696,197927.81
2013-03-12,44.41,483629745.0,3.217752,149895.72
2013-03-13,47.02,512155116.0,3.354482,184538.55
2013-03-14,46.93,511377879.0,3.310806,209991.89
2013-03-15,46.9,511328420.0,3.27321,201680.82
2013-03-16,47.16,514309259.0,3.266435,206311.94
2013-03-17,47.33,516481367.0,3.255078,247317.54
2013-03-18,51.37,560719990.0,3.469572,243985.82
2013-03-19,59.5,649756842.0,3.860359,252869.05
2013-03-20,63.69,695837672.0,4.005668,335951.49
2013-03-21,70.92,775218245.0,4.23461,386500.51
2013-03-22,69.85,763905915.0,4.055682,399868.83
2013-03-23,64.38,704506766.0,3.706726,349278.41
2013-03-24,71.69,784805097.0,4.025564,338737.25
2013-03-25,74.31,813794255.0,4.023782,267530.72
2013-03-26,78.61,861180390.0,4.150754,296768.6
2013-03-27,88.85,973622416.0,4.496102,290990.56
2013-03-28,87.67,961105317.0,4.280524,401104.77
2013-03-29,90.3,990247183.0,4.300874,392786.29
2013-03-30,92.19,1011419721.0,4.249246,398721.58
2013-03-31,93.9,1030569007.0,4.265323,396724.28
2013-04-01,103.58,1137334459.0,4.452665,512722.72
2013-04-02,116.68,1281698828.0,4.753368,527976.75
2013-04-03,131.38,1443802754.0,4.850464,574808.54
2013-04-04,133.01,1462142594.0,4.739205,512077.41
2013-04-05,142.63,1568446691.0,4.712764,563372.96
2013-04-06,143.08,1574041676.0,4.614561,583058.43
2013-04-07,162.85,1792203246.0,5.049608,667694.08
2013-04-08,186.35,2051533382.0,5.332902,722110.75
2013-04-09,230.68,2540595997.0,5.640741,1015005.19
2013-04-10,161.19,1776045794.0,3.79935,769696.05
2013-04-11,82.9,913752860.0,2.098819,331606.34
2013-04-12,111.48,1229190267.0,2.840729,482135.31
2013-04-13,97.61,1076690514.0,2.501989,407517.88
2013-04-14,88.86,980538999.0,2.294568,339895.2
2013-04-15,80.87,892740542.0,2.115286,331586.24
2013-04-16,68.28,754050005.0,1.810949,302152.89
2013-04-17,92.86,1025893607.0,2.423217,396993.76
2013-04-18,108.63,1200445303.0,2.784255,399209.17
